id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
10818644,Basketball Cards 2025 Topps,AJ Green #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822932,Basketball Cards 2025 Topps,AJ Green [Black Crackleboard] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822855,Basketball Cards 2025 Topps,AJ Green [Black Diamante] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
11547525,Basketball Cards 2025 Topps,AJ Green [Black Friday Shimmer] #57,$0.01,,,,,,,,,,,,$0.99,,,,,,1,,,,,2025-10-23
10822791,Basketball Cards 2025 Topps,AJ Green [Black Rainbow] #57,$13.00,,,,,,,,,,,$3.50,$13.99,,,,,,1,,,,,2025-10-23
10822765,Basketball Cards 2025 Topps,AJ Green [Black] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10818646,Basketball Cards 2025 Topps,AJ Green [Blackout] #57,$1.69,,$6.25,$12.19,$24.15,$36.38,$47.00,$29.00,$22.00,,,,$1.89,,,$1.40,$6.89,,117,,,,,2025-10-23
10822749,Basketball Cards 2025 Topps,AJ Green [Blue Rainbow] #57,$9.49,,$13.61,$25.06,$48.60,$73.96,$96.00,$59.00,$44.00,,,$2.00,$9.99,,,$3.80,$14.99,,9,,,,,2025-10-23
10822714,Basketball Cards 2025 Topps,AJ Green [Blue Sandglitter] #57,$3.49,,$8.16,$15.53,$30.50,$46.12,$60.00,$37.00,$28.00,,,$0.80,$3.79,,,$1.80,$8.99,,8,,,,,2025-10-23
11327663,Basketball Cards 2025 Topps,AJ Green [Cart Load] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10818648,Basketball Cards 2025 Topps,AJ Green [Clear] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822908,Basketball Cards 2025 Topps,AJ Green [Crackleboard] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
11327725,Basketball Cards 2025 Topps,AJ Green [Cyber Circuit] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822819,Basketball Cards 2025 Topps,AJ Green [Diamante] #57,$1.99,,$6.81,$13.16,$26.00,$39.22,$51.00,$31.00,$24.00,,,,$2.19,,,$1.50,$7.49,,23,,,,,2025-10-23
11324636,Basketball Cards 2025 Topps,AJ Green [Doorbuster] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10818649,Basketball Cards 2025 Topps,AJ Green [First] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
11327248,Basketball Cards 2025 Topps,AJ Green [Flash Drop] #57,$20.00,,,,,,,,,,,$6.60,$21.99,,,,,,1,,,,,2025-10-23
10822809,Basketball Cards 2025 Topps,AJ Green [Foilfractor] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822928,Basketball Cards 2025 Topps,AJ Green [Gold Crackleboard] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822834,Basketball Cards 2025 Topps,AJ Green [Gold Diamante] #57,$5.00,,,,,,,,,,,$1.10,$5.49,,,,,,1,,,,,2025-10-23
10822770,Basketball Cards 2025 Topps,AJ Green [Gold Rainbow] #57,$49.00,,,,,,,,,,,$21.60,$53.99,,,,,,1,,,,,2025-10-23
10822728,Basketball Cards 2025 Topps,AJ Green [Gold] #57,$3.60,,$8.21,$15.62,$30.67,$46.40,$60.00,$37.00,$28.00,,,$0.80,$3.99,,,$1.80,$8.99,,43,,,,,2025-10-23
10818652,Basketball Cards 2025 Topps,AJ Green [Golden Mirror] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822923,Basketball Cards 2025 Topps,AJ Green [Green Crackleboard] #57,$1.79,,$7.43,$14.25,$28.07,$42.40,$55.00,$34.00,$25.00,,,,$1.99,,,$1.60,$8.19,,86,,,,,2025-10-23
10822754,Basketball Cards 2025 Topps,AJ Green [Green Rainbow] #57,$0.99,,$5.90,$11.57,$22.98,$34.58,$45.00,$28.00,$21.00,,,,$1.09,,,$1.30,$6.49,,17,,,,,2025-10-23
10822690,Basketball Cards 2025 Topps,AJ Green [Holo Aqua Foil] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822788,Basketball Cards 2025 Topps,AJ Green [Holo Black Foil] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822746,Basketball Cards 2025 Topps,AJ Green [Holo Blue Foil] #57,$2.99,,$7.72,$14.75,$29.03,$43.90,$57.00,$35.00,$26.00,,,,$3.29,,,$1.70,$8.49,,19,,,,,2025-10-23
10822677,Basketball Cards 2025 Topps,AJ Green [Holo Foil] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822768,Basketball Cards 2025 Topps,AJ Green [Holo Gold Foil] #57,$11.50,,$15.44,$28.26,$54.68,$83.34,$108.00,$67.00,$50.00,,,$3.30,$12.99,,,$4.30,$16.99,,18,,,,,2025-10-23
10822752,Basketball Cards 2025 Topps,AJ Green [Holo Green Foil] #57,$2.20,,$6.99,$13.47,$26.59,$40.13,$52.00,$32.00,$24.00,,,,$2.39,,,$1.50,$7.69,,95,,,,,2025-10-23
10822773,Basketball Cards 2025 Topps,AJ Green [Holo Orange Foil] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822693,Basketball Cards 2025 Topps,AJ Green [Holo Pink Foil] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822815,Basketball Cards 2025 Topps,AJ Green [Holo Platinum Foil] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822730,Basketball Cards 2025 Topps,AJ Green [Holo Purple Foil] #57,$5.51,,$10.00,$18.75,$36.61,$55.54,$72.00,$44.00,$33.00,,,$1.20,$6.09,,,$2.80,$10.99,,13,,,,,2025-10-23
10822794,Basketball Cards 2025 Topps,AJ Green [Holo Red Foil] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822929,Basketball Cards 2025 Topps,AJ Green [Orange Crackleboard] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822838,Basketball Cards 2025 Topps,AJ Green [Orange Diamante] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822783,Basketball Cards 2025 Topps,AJ Green [Orange Rainbow] #57,$27.50,,$29.93,$53.58,$102.74,$157.00,$204.00,$126.00,$94.00,,,$9.00,$29.99,,,$9.90,$32.99,,9,,,,,2025-10-23
10822830,Basketball Cards 2025 Topps,AJ Green [Pink Diamante] #57,$3.00,,,,,,,,,,,,$3.29,,,,,,1,,,,,2025-10-23
10822939,Basketball Cards 2025 Topps,AJ Green [Platinum Crackleboard] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822733,Basketball Cards 2025 Topps,AJ Green [Purple Rainbow] #57,$5.87,,$10.32,$19.30,$37.66,$57.11,$74.00,$46.00,$34.00,,,$1.30,$6.49,,,$2.80,$10.99,,22,,,,,2025-10-23
10822673,Basketball Cards 2025 Topps,AJ Green [Rainbow Foilboard] #57,$0.25,,,,,,,,,,,,$0.99,,,,,,1,,,,,2025-10-23
10822937,Basketball Cards 2025 Topps,AJ Green [Red Crackleboard] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822858,Basketball Cards 2025 Topps,AJ Green [Red Diamante] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822806,Basketball Cards 2025 Topps,AJ Green [Red Rainbow] #57,$149.50,,,,,,,,,,,$82.00,$164.00,,,,,,1,,,,,2025-10-23
10822709,Basketball Cards 2025 Topps,AJ Green [Sandglitter] #57,$2.62,,$7.38,$14.15,$27.88,$42.09,$55.00,$34.00,$25.00,,,,$2.89,,,$1.60,$8.09,,28,,,,,2025-10-23
10822905,Basketball Cards 2025 Topps,AJ Green [Season Tip-Off Black] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822888,Basketball Cards 2025 Topps,AJ Green [Season Tip-Off Gold] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822884,Basketball Cards 2025 Topps,AJ Green [Season Tip-Off Green] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822902,Basketball Cards 2025 Topps,AJ Green [Season Tip-Off Orange] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822896,Basketball Cards 2025 Topps,AJ Green [Season Tip-Off Red] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822882,Basketball Cards 2025 Topps,AJ Green [Season Tip-Off] #57,$2.99,,,,,,,,,,,,$3.29,,,,,,1,,,,,2025-10-23
11326922,Basketball Cards 2025 Topps,AJ Green [Surge] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10818654,Basketball Cards 2025 Topps,AJ Green [Team Color Border] #57,$9.17,,$14.53,$26.66,$51.62,$78.54,$102.00,$63.00,$47.00,,,$2.00,$9.99,,,$4.00,$15.99,,14,,,,,2025-10-23
10822698,Basketball Cards 2025 Topps,AJ Green [Topps Foil Pattern] #57,$2.25,,,,,,,,,,,,$2.49,,,,,,1,,,,,2025-10-23
10822707,Basketball Cards 2025 Topps,AJ Green [Victory] #57,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10822787,Basketball Cards 2025 Topps,AJ Green [Wood] #57,$30.00,,,,,,,,,,,$9.90,$32.99,,,,,,1,,,,,2025-10-23
10818910,Basketball Cards 2025 Topps,AJ Johnson #99,$0.99,,$5.90,$11.57,$22.98,$34.57,$45.00,$28.00,$21.00,,,,$1.09,,,$1.30,$6.49,,14,,,,,2025-10-23
10824734,Basketball Cards 2025 Topps,AJ Johnson [Black Crackleboard] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824661,Basketball Cards 2025 Topps,AJ Johnson [Black Diamante] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
11547577,Basketball Cards 2025 Topps,AJ Johnson [Black Friday Shimmer] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824550,Basketball Cards 2025 Topps,AJ Johnson [Black Rainbow] #99,$12.51,,,,,,,,,,,$3.50,$13.99,,,,,,1,,,,,2025-10-23
10824525,Basketball Cards 2025 Topps,AJ Johnson [Black] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10818913,Basketball Cards 2025 Topps,AJ Johnson [Blackout] #99,$1.09,,$5.99,$11.73,$23.28,$35.05,$46.00,$28.00,$21.00,,,,$1.19,,,$1.30,$6.59,,27,,,,,2025-10-23
10824517,Basketball Cards 2025 Topps,AJ Johnson [Blue Rainbow] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824495,Basketball Cards 2025 Topps,AJ Johnson [Blue Sandglitter] #99,$2.00,,,,,,,,,,,,$2.19,,,,,,1,,,,,2025-10-23
11327904,Basketball Cards 2025 Topps,AJ Johnson [Cart Load] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10818914,Basketball Cards 2025 Topps,AJ Johnson [Clear] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824719,Basketball Cards 2025 Topps,AJ Johnson [Crackleboard] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
11327943,Basketball Cards 2025 Topps,AJ Johnson [Cyber Circuit] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824596,Basketball Cards 2025 Topps,AJ Johnson [Diamante] #99,$1.50,,,,,,,,,,,,$1.69,,,,,,1,,,,,2025-10-23
11324715,Basketball Cards 2025 Topps,AJ Johnson [Doorbuster] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10818915,Basketball Cards 2025 Topps,AJ Johnson [First] #99,$0.99,,,,,,,,,,,,$1.09,,,,,,1,,,,,2025-10-23
11327389,Basketball Cards 2025 Topps,AJ Johnson [Flash Drop] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824570,Basketball Cards 2025 Topps,AJ Johnson [Foilfractor] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824725,Basketball Cards 2025 Topps,AJ Johnson [Gold Crackleboard] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824632,Basketball Cards 2025 Topps,AJ Johnson [Gold Diamante] #99,$3.97,,,,,,,,,,,$0.90,$4.39,,,,,,1,,,,,2025-10-23
10824534,Basketball Cards 2025 Topps,AJ Johnson [Gold Rainbow] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824499,Basketball Cards 2025 Topps,AJ Johnson [Gold] #99,$1.88,,$6.36,$12.38,$24.51,$36.93,$48.00,$30.00,$22.00,,,,$2.09,,,$1.40,$6.99,,18,,,,,2025-10-23
10818917,Basketball Cards 2025 Topps,AJ Johnson [Golden Mirror] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824720,Basketball Cards 2025 Topps,AJ Johnson [Green Crackleboard] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824528,Basketball Cards 2025 Topps,AJ Johnson [Green Rainbow] #99,$0.99,,,,,,,,,,,,$1.09,,,,,,1,,,,,2025-10-23
10824482,Basketball Cards 2025 Topps,AJ Johnson [Holo Aqua Foil] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824546,Basketball Cards 2025 Topps,AJ Johnson [Holo Black Foil] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824510,Basketball Cards 2025 Topps,AJ Johnson [Holo Blue Foil] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824479,Basketball Cards 2025 Topps,AJ Johnson [Holo Foil] #99,$1.75,,,,,,,,,,,,$1.89,,,,,,1,,,,,2025-10-23
10824530,Basketball Cards 2025 Topps,AJ Johnson [Holo Gold Foil] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824520,Basketball Cards 2025 Topps,AJ Johnson [Holo Green Foil] #99,$2.80,,,,,,,,,,,,$3.09,,,,,,12,,,,,2025-10-23
10824537,Basketball Cards 2025 Topps,AJ Johnson [Holo Orange Foil] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824483,Basketball Cards 2025 Topps,AJ Johnson [Holo Pink Foil] #99,$1.64,,,,,,,,,,,,$1.79,,,,,,1,,,,,2025-10-23
10824574,Basketball Cards 2025 Topps,AJ Johnson [Holo Platinum Foil] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824502,Basketball Cards 2025 Topps,AJ Johnson [Holo Purple Foil] #99,$0.99,,,,,,,,,,,,$1.09,,,,,,1,,,,,2025-10-23
10824555,Basketball Cards 2025 Topps,AJ Johnson [Holo Red Foil] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10833756,Basketball Cards 2025 Topps,AJ Johnson [Orange Crackleboard] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824636,Basketball Cards 2025 Topps,AJ Johnson [Orange Diamante] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824540,Basketball Cards 2025 Topps,AJ Johnson [Orange Rainbow] #99,$5.50,,,,,,,,,,,$1.20,$6.09,,,,,,1,,,,,2025-10-23
10824619,Basketball Cards 2025 Topps,AJ Johnson [Pink Diamante] #99,$0.99,,,,,,,,,,,,$1.09,,,,,,1,,,,,2025-10-23
10824744,Basketball Cards 2025 Topps,AJ Johnson [Platinum Crackleboard] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824506,Basketball Cards 2025 Topps,AJ Johnson [Purple Rainbow] #99,$1.00,,,,,,,,,,,,$1.09,,,,,,1,,,,,2025-10-23
10824475,Basketball Cards 2025 Topps,AJ Johnson [Rainbow Foilboard] #99,$2.99,,,,,,,,,,,,$3.29,,,,,,0,,,,,2025-10-23
10824738,Basketball Cards 2025 Topps,AJ Johnson [Red Crackleboard] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824672,Basketball Cards 2025 Topps,AJ Johnson [Red Diamante] #99,$27.75,,$30.16,$53.98,$103.49,$158.15,$206.00,$127.00,$95.00,,,$9.30,$30.99,,,$9.90,$32.99,,9,,,,,2025-10-23
10824567,Basketball Cards 2025 Topps,AJ Johnson [Red Rainbow] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824493,Basketball Cards 2025 Topps,AJ Johnson [Sandglitter] #99,$0.25,,,,,,,,,,,,$0.99,,,,,,1,,,,,2025-10-23
10824709,Basketball Cards 2025 Topps,AJ Johnson [Season Tip-Off Black] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824693,Basketball Cards 2025 Topps,AJ Johnson [Season Tip-Off Gold] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824690,Basketball Cards 2025 Topps,AJ Johnson [Season Tip-Off Green] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824708,Basketball Cards 2025 Topps,AJ Johnson [Season Tip-Off Orange] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824704,Basketball Cards 2025 Topps,AJ Johnson [Season Tip-Off Red] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824680,Basketball Cards 2025 Topps,AJ Johnson [Season Tip-Off] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
11327011,Basketball Cards 2025 Topps,AJ Johnson [Surge] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10818919,Basketball Cards 2025 Topps,AJ Johnson [Team Color Border] #99,$4.26,,,,,,,,,,,$0.90,$4.69,,,,,,1,,,,,2025-10-23
10824487,Basketball Cards 2025 Topps,AJ Johnson [Topps Foil Pattern] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824490,Basketball Cards 2025 Topps,AJ Johnson [Victory] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10824543,Basketball Cards 2025 Topps,AJ Johnson [Wood] #99,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10819511,Basketball Cards 2025 Topps,Ace Bailey #205,$1.04,,$9.75,$11.79,$23.40,$52.00,$68.00,$42.00,$31.00,,,,$1.09,,,$2.80,$10.99,,546,,,,,2025-10-23
10829365,Basketball Cards 2025 Topps,Ace Bailey [Black Crackleboard] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829315,Basketball Cards 2025 Topps,Ace Bailey [Black Diamante] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
11547668,Basketball Cards 2025 Topps,Ace Bailey [Black Friday Shimmer] #205,$4.47,,,,,,,,,,,$1.00,$4.89,,,,,,17,,,,,2025-10-23
10829228,Basketball Cards 2025 Topps,Ace Bailey [Black Rainbow] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829208,Basketball Cards 2025 Topps,Ace Bailey [Black] #205,$69.88,,$68.38,$120.81,$230.39,$353.12,$459.00,$283.00,$212.00,,,$30.80,$76.99,,,$30.00,$74.99,,11,,,,,2025-10-23
10819925,Basketball Cards 2025 Topps,Ace Bailey [Blackout] #205,$3.00,,$7.72,$14.76,$29.03,$43.86,$57.00,$35.00,$26.00,,,,$3.29,,,$1.70,$8.49,,381,,,,,2025-10-23
10829188,Basketball Cards 2025 Topps,Ace Bailey [Blue Rainbow] #205,$32.00,,$34.03,$60.75,$116.36,$178.00,$231.00,$142.00,$107.00,,,$10.50,$34.99,,,$14.80,$36.99,,20,,,,,2025-10-23
10829499,Basketball Cards 2025 Topps,Ace Bailey [Blue Sandglitter] #205,$11.55,,$16.01,$29.25,$56.55,$86.14,$112.00,$69.00,$52.00,,,$3.30,$12.99,,,$4.50,$17.99,,58,,,,,2025-10-23
11327368,Basketball Cards 2025 Topps,Ace Bailey [Cart Load] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10819513,Basketball Cards 2025 Topps,Ace Bailey [Clear] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829342,Basketball Cards 2025 Topps,Ace Bailey [Crackleboard] #205,$2.67,,$7.41,$14.22,$28.02,$42.33,$55.00,$34.00,$25.00,,,,$2.89,,,$1.60,$8.19,,78,,,,,2025-10-23
11327558,Basketball Cards 2025 Topps,Ace Bailey [Cyber Circuit] #205,$177.13,,,,,,,,,,,$97.50,$195.00,,,,,,218,,,,,2025-10-23
10829301,Basketball Cards 2025 Topps,Ace Bailey [Diamante] #205,$2.36,,$7.19,$13.82,$27.25,$41.13,$53.00,$33.00,$25.00,,,,$2.59,,,$1.60,$7.89,,148,,,,,2025-10-23
11324781,Basketball Cards 2025 Topps,Ace Bailey [Doorbuster] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10819514,Basketball Cards 2025 Topps,Ace Bailey [First] #205,$1.53,,$6.27,$12.22,$24.22,$36.47,$47.00,$29.00,$22.00,,,,$1.69,,,$1.40,$6.89,,82,,,,,2025-10-23
11327212,Basketball Cards 2025 Topps,Ace Bailey [Flash Drop] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829294,Basketball Cards 2025 Topps,Ace Bailey [Foilfractor] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829355,Basketball Cards 2025 Topps,Ace Bailey [Gold Crackleboard] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829306,Basketball Cards 2025 Topps,Ace Bailey [Gold Diamante] #205,$103.39,,$97.80,$172.26,$328.07,$503.15,$654.00,$403.00,$302.00,,,$57.00,$114.00,,,$54.00,$108.00,,27,,,,,2025-10-23
10829213,Basketball Cards 2025 Topps,Ace Bailey [Gold Rainbow] #205,$115.50,,$109.78,$121.00,$367.93,$564.55,$734.00,$452.00,$339.00,,,$63.50,$127.00,,,$60.50,$121.00,,34,,,,,2025-10-23
10833866,Basketball Cards 2025 Topps,Ace Bailey [Gold] #205,$9.72,,$13.81,$25.41,$49.25,$74.89,$97.00,$60.00,$45.00,,,$2.80,$10.99,,,$3.80,$14.99,,220,,,,,2025-10-23
10819515,Basketball Cards 2025 Topps,Ace Bailey [Golden Mirror] #205,$268.50,,$248.47,$435.58,$827.95,$1270.33,$1651.00,$1016.00,$762.00,,,$147.50,$295.00,,,$136.50,$273.00,,10,,,,,2025-10-23
10829347,Basketball Cards 2025 Topps,Ace Bailey [Green Crackleboard] #205,$30.00,,,,,,,,,,,$9.90,$32.99,,,,,,1,,,,,2025-10-23
10829205,Basketball Cards 2025 Topps,Ace Bailey [Green Rainbow] #205,$40.00,,$41.29,$73.47,$140.53,$215.22,$280.00,$172.00,$129.00,,,$17.60,$43.99,,,$18.00,$44.99,,47,,,,,2025-10-23
10829481,Basketball Cards 2025 Topps,Ace Bailey [Holo Aqua Foil] #205,$26.63,,$29.15,$52.20,$100.11,$152.96,$199.00,$122.00,$92.00,,,$8.70,$28.99,,,$9.60,$31.99,,46,,,,,2025-10-23
10829226,Basketball Cards 2025 Topps,Ace Bailey [Holo Black Foil] #205,$7.50,,$11.80,$21.90,$42.59,$64.69,$84.00,$52.00,$39.00,,,$1.70,$8.29,,,$3.30,$12.99,,12,,,,,2025-10-23
10829181,Basketball Cards 2025 Topps,Ace Bailey [Holo Blue Foil] #205,$22.49,,$25.41,$45.70,$87.81,$134.25,$175.00,$107.00,$81.00,,,$7.50,$24.99,,,$8.40,$27.99,,14,,,,,2025-10-23
10829479,Basketball Cards 2025 Topps,Ace Bailey [Holo Foil] #205,$3.29,,$8.01,$12.99,$29.99,$45.33,$59.00,$36.00,$27.00,,,,$3.59,,,$1.80,$8.79,,225,,,,,2025-10-23
10829210,Basketball Cards 2025 Topps,Ace Bailey [Holo Gold Foil] #205,$118.50,,,,,,,,,,,$65.00,$130.00,,,,,,1,,,,,2025-10-23
10829191,Basketball Cards 2025 Topps,Ace Bailey [Holo Green Foil] #205,$49.99,,$50.36,$89.33,$170.65,$261.54,$340.00,$209.00,$157.00,,,$22.00,$54.99,,,$22.00,$54.99,,52,,,,,2025-10-23
10829218,Basketball Cards 2025 Topps,Ace Bailey [Holo Orange Foil] #205,$299.99,,,,,,,,,,,$165.00,$330.00,,,,,,1,,,,,2025-10-23
10829484,Basketball Cards 2025 Topps,Ace Bailey [Holo Pink Foil] #205,$9.45,,$13.17,$24.28,$47.11,$71.62,$93.00,$57.00,$43.00,,,$2.00,$9.99,,,$3.50,$13.99,,66,,,,,2025-10-23
10829297,Basketball Cards 2025 Topps,Ace Bailey [Holo Platinum Foil] #205,$3.24,,$8.58,$16.27,$31.90,$48.28,$63.00,$39.00,$29.00,,,,$3.59,,,$1.90,$9.39,,39,,,,,2025-10-23
10829507,Basketball Cards 2025 Topps,Ace Bailey [Holo Purple Foil] #205,$15.02,,$19.06,$34.59,$66.69,$101.74,$132.00,$81.00,$61.00,,,$4.30,$16.99,,,$6.30,$20.99,,52,,,,,2025-10-23
10829283,Basketball Cards 2025 Topps,Ace Bailey [Holo Red Foil] #205,$1424.05,,,,,,,,,,,$939.60,$1566.00,,,,,,1,,,,,2025-10-23
10829356,Basketball Cards 2025 Topps,Ace Bailey [Orange Crackleboard] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829309,Basketball Cards 2025 Topps,Ace Bailey [Orange Diamante] #205,$183.50,,,,,,,,,,,$101.00,$202.00,,,,,,1,,,,,2025-10-23
10829220,Basketball Cards 2025 Topps,Ace Bailey [Orange Rainbow] #205,$141.02,,,,,,,,,,,$77.50,$155.00,,,,,,1,,,,,2025-10-23
10829304,Basketball Cards 2025 Topps,Ace Bailey [Pink Diamante] #205,$24.99,,$27.66,$49.60,$95.16,$145.35,$189.00,$116.00,$87.00,,,$8.10,$26.99,,,$9.00,$29.99,,24,,,,,2025-10-23
10829366,Basketball Cards 2025 Topps,Ace Bailey [Platinum Crackleboard] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829514,Basketball Cards 2025 Topps,Ace Bailey [Purple Rainbow] #205,$21.25,,$25.40,$45.66,$87.69,$133.90,$174.00,$107.00,$80.00,,,$6.90,$22.99,,,$8.40,$27.99,,79,,,,,2025-10-23
10829473,Basketball Cards 2025 Topps,Ace Bailey [Rainbow Foilboard] #205,$2.31,,$7.04,$10.50,$26.77,$40.40,$53.00,$32.00,$24.00,,,,$2.49,,,$1.50,$7.69,,227,,,,,2025-10-23
10829367,Basketball Cards 2025 Topps,Ace Bailey [Red Crackleboard] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829319,Basketball Cards 2025 Topps,Ace Bailey [Red Diamante] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829286,Basketball Cards 2025 Topps,Ace Bailey [Red Rainbow] #205,$361.00,,,,,,,,,,,$198.50,$397.00,,,,,,1,,,,,2025-10-23
10829494,Basketball Cards 2025 Topps,Ace Bailey [Sandglitter] #205,$2.00,,$6.81,$13.17,$26.02,$39.24,$51.00,$31.00,$24.00,,,,$2.19,,,$1.50,$7.49,,167,,,,,2025-10-23
10829343,Basketball Cards 2025 Topps,Ace Bailey [Season Tip-Off Black] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
10829330,Basketball Cards 2025 Topps,Ace Bailey [Season Tip-Off Gold] #205,$112.50,,$107.05,$188.43,$358.79,$550.41,$716.00,$440.00,$330.00,,,$62.00,$124.00,,,$59.00,$118.00,,19,,,,,2025-10-23
10829324,Basketball Cards 2025 Topps,Ace Bailey [Season Tip-Off Green] #205,,,,,,,,,,,,,,,,,,,0,,,,,2025-10-23
